name,price,ean
Kokkikartano sieni-kinkkukiusaus 700g,5.99,6405304002103
Juhla Mokkakahvi 500g sj,3.95,6411300000494
"Pirkka III-olut 0,33l 4,6% tlk SI",1.16,6410405113337
Dr.Oetker 160g vaniljasokeri,1.99,5701073066492
Pirkka biojätepussi 10l 30kpl,3.75,6410402020447
"ES energiajuoma 0,5l tlk",1.05,6410405072863
Puikulaperuna,1.89,2000617800008
Risifrutti riisivälipala 175g metsämarja,0.89,7310090792628
"Pirkka omena-päär juomatiivi 0,5l sokton",1.55,6410405145383
Pirkka vapaan kanan munia M10 580g,1.59,6410402016242
Kultarypsi rasvalevite 400g 60%,0.99,6411600009104
Tuorekurkku Suomi.,2.79,2000604700007
Vaasan tosi rukiinen 175g,0.69,6437005006050
Gillette Satin Care geeli 200ml sensitiv,4.99,7702018015665
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Mummon aidot poim.ranskanperun 450g pa,1.19,6430028234011
Kulta Katriina kahvi 500g sj,3.45,6420101441542
PORVOON HERKKU LAKRITSI,7.56,2000960300002
Atria herkkulenkki 450g original,2.79,6407870073983
Pirkka ylikypsä saunapalvi 400g,2.79,6410405088925
Saarioinen lasagne 300g,2.59,6412000030576
Pirkka jääsalaatti 100g pussi Suomi 1lk,1.25,6410405093677
,,6438706289643
Kastehelmi kakkuvati 315mm kirkas CL,59.95,6411923654630
Veikkausmyynti kpl,0.0,2000940900000
,,6416021000389
Keräkaali,1.25,2000602400008
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Saludo kahvi 450g sj,3.39,6420101443447
Pirkka kalapuikko 250g MSC,1.15,6410405090829
Becel kasvirasvalev 600g 38% Kevyt,3.19,8722700246978
Pirkka turkkilainen jogurtti 200g lakton,1.09,6410405169617
,,6417000021258
Vaasan ruispalat 12kpl/660g,1.69,6437002001454
Atrilli grillimakkara 400g,1.29,6407870073259
Syystähti Tanska,6.5,5708869640690
error,,76106002
Nauris 1kg,2.95,6415350000725
"Ed Energiajuoma 0,5l kmp",2.45,6413600014812
Pirkka kaurahiutale 1kg,0.99,6410400033722
Vaasan 100% kaura 6kpl/400g,1.85,6437005058516
Felix Maku viipalekurkku 560/300g,1.75,6424908461611
Atria Wilhelm 400g perinteinen,2.55,6407880080278
Ässä munkix oma leipomo,0.6,2000887100006
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
,,6430035601110
Saarioinen iso häränpihvihampuril 245g,3.09,6412000032662
Pirkka talouspaperi 4rl kuvioitu,1.99,6410405147929
Pirkka AB-jogurtti 400g rukiinen pähkinä,0.79,6410405049834
Vicenzi Grisbi täytekeksi 150g sitruuna,2.79,8033102690086
,,6411090040168
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Findus WSA Falafel Marrakech 380g,3.75,7310500094861
Bonus savuketupakka 30g Vaalea Klassikko,6.2,6410105904877
Pirkka kirsikkatomaatti 250g Suomi 1lk,2.99,6410402024018
Wursti extrapalvikinkku 400g viip,4.65,6409290001492
Vaasan koulunäkki 200g,1.85,6410500045380
K-Menu peruna 2kg,1.49,6410405152282
,,6430030290012
,,6416021000389
,,6438706833549
K-Menu luumu 200g kivetön,1.15,6410405153326
Sidoste N pörrösukka 31070 mus 36-38,6.0,6436923062209
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
,,6416021000389
,,6437005064852
HK amerikan pekoni 150g lastu,1.99,6409100057008
Naudan jauheliha 15% rasvaa,9.95,2000191000009
HK aurinkosalaatti 380g,2.15,6409100072674
,,6430024140484
Snellman tosi murea korppukinkku 200g,2.79,6409620008887
Jalostaja hernekeitto 520g TK,1.49,6409531659673
,,6437005070839
Apetit Maalaiskasvikset 300g pa,1.95,6430104921361
Pepsodent hammastahna 50ml 2-teho,0.95,5601068050461
"Valio vapaan lehmän kevytmaito 1,75l",1.85,6408430000548
,,6406095020000
Karhu M ulkoiluhousut mus XXL,19.9,6419230103698
Pirkka tyrni 200g,2.29,6410405164988
,,6430054693592
Atria Wilhelm 400g perinteinen,2.55,6407880080278
Pirkka creme fraiche 18%150g laktoositon,1.09,6410405164629
Peruna Suomi,1.89,2000609800009
K-Menu peruna 2kg,1.49,6410405152282
Pirkka kevytmaito 1 l,0.81,6410405082657
,,6414270101222
Pirkka tomaattimurska 390g yrtti,0.89,6410405073068
"Saku olut 4,6% 0,5l tlk",2.8,6415600020992
Mynthon pastilli rasia 31g C omena sokto,0.89,6420256010976
,,6417000018555
Fazer Vuoksen piirakka 9kpl 330g,2.15,6411402756800
Vaasan ohut kauraherkku 6kpl/215g,1.69,6408180734113
Kariniemen kananpoj nuggetti 200g paner,1.55,6409100024628
Perinteinen jogurtti 150g mango-appelsii,0.4,6413300000122
Pouttu savukuutio 230g pss,1.5,6409710007912
Pirkka 60kpl/24cm liina purppura,2.85,6410405196408
"Friskies Indoor kissan kuivaruoka 1,5 kg",6.15,7613031802531
Karl Fazer maitosuklaapatukka 39g,0.68,6411401019012
Valio kevytmaito 1l,0.99,6408430000128
Pirkka lämpökynttilä 30kpl 6h,2.4,6410405146847
Kuoma Lumi toppasaapas sin 28 vedpit,49.95,6410901720282
Fazer siemenleipä 300g kaura,2.29,6413467345517
Panda Juhlapöydän 250g pehmeä toffee,3.99,6412500005647
Valio kevytmaito 1l,0.99,6408430000128
Pouttu savukuutio 230g pss,1.5,6409710007912
Valio Hyvä suom Arki maitojuoma 1l rton,0.79,6408430000432
Veikkausmyynti,0.0,2000985500005
"A.Le Coq Premium 4,5% 0,5l",1.84,6419800020899
"Pirkka klementiini 1,5kg",2.99,6410405045010
"Paistopiste hintaryhmä: 0,79",0.0,6410405142269
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Sipuli irto,1.19,2000613700005
Pirkka Persimon,2.09,2000585400002
Valiojogurtti 1kg vanilja HYLA,1.69,6408430020539
Heimon Gourmet graavikirjolohifilee 150g,5.75,6408001220009
"Pirkka mustaherukkajäätelö 0,5l maiton",3.59,6410405149626
Fazer puikulat kauraleipä 9kpl/550g,1.85,6411402202406
"Ingman Creamy 0,85L Mudcake",3.49,6438200590122
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Vaasan joululimppu 500g tumma viipaloitu,2.35,6437005004735
Dansukker hillosokeri 1kg,1.85,6414000023060
Huhtahyvät maalaishyytelö 400g pala,3.79,6409058840004
Sallinen cashewpähkinä 400g,9.95,6436501017010
Arvid Selection kahvi 450g Reko reil luo,5.25,7310760012445
Pirkka smoothie mansikka banaani 1l,2.85,6410405179586
,,6414270126812
,,6411090040588
K-Menu kurkkuviipale 930/450g mausteliem,1.3,6410405138439
Pirkka sipuli 1kg,1.29,6410402008933
Tupla King Size suklaapatukka 85g UTZ,1.25,6410601101916
HK burgeri 100g,0.59,6409100077884
Re-mix pussi 325g choco,2.35,6416453034792
Atria kinkku-ananaspizza 200g,0.89,6407860062287
mywear M t-paita MW333 mus XL,2.0,6438242944419
Snellman kotimainen meetvursti 220g,2.49,6409620003486
Valio maustettu rahka 200g vanilja lakto,1.89,6408430042395
"Pirkka III-olut 0,33l 4,5% tlk SI",0.93,6410405091260
Valio gefilus rasvaton piimä 1l,1.65,6408430001934
"IngmanCreamy0,85L Brysselin kinuskikeksi",3.49,6438200590092
Hermesetas makeutuspuriste 300kpl,2.09,7610211080604
Eskimo suodatinpussi 1x4/180 ruskea,2.35,6418400082184
Pirkka kevytmaito 1 l,0.81,6410405082657
Valio kreikkalainen jogurtti 500g lton,2.45,6408430023332
Valio kevytmaito 1l,0.99,6408430000128
Apetit keittojuures 200g,0.53,6430104920203
Oivariini 550g vähärasvainen Hyla,3.49,6408430310890
C-lighter sytytin Bling Bling,2.45,6410105296217
,,6416021000389
Meira Pomeranssinkuori 25g jauh ps,1.15,6414201003908
,,2000521500001
Latz agail senior 12X100g suosikklaj hyy,3.95,7613031617982
Nicotinell imeskelytabl 1mg 96kpl mint,15.45,5054563008268
Karl Fazer maitosuklaapatukka 39g,0.68,6411401019012
Veikkausmyynti,0.0,2000985500005
mywear N kaapelipipo LA-02,5.0,6438242684094
,,6417000018456
MAGGI Lihaliemi 100g 10palaa,1.35,8585002411952
Pirkka grillimakkara 400g,1.85,6410405087591
Arla Keso raejuusto 200g maustamaton,1.45,7310865058348
Ingman Creamy 850ml Cookies&Cream,3.49,8714100627778
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Juhla Mokkakahvi 500g sj,3.95,6411300000494
"Olvi Jaffa 0,95l kmp",0.99,6419800043256
Valio Oltermanni 250g,2.39,6408430339556
,,6406510304647
Kuoma L putkivarsi koral perh 29,41.9,6410901765290
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Panda Juhlapöydän 250g minttutoffee,3.99,6412500005654
Herkkutilan sinihomejuusto 100g,1.79,6430053731110
Porkkana pesty 1lk,1.49,2000610500004
"Salakis turkkilainen jog 1kg 3,5%",2.89,7392672104074
Pirkka virike kananmuna M6 348g,0.99,6410405108319
Omena Jonagold,1.0,2000516200008
Saarioinen ohrapuuro 300g,1.79,6412000033324
Iltasanomat maanantai,1.8,6414880021132
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Pirkka Costa Rica kahvi 500g sj UTZ,2.89,6410405181190
Aura sinihomejuusto 170g,2.79,6408430037001
Pirkka lautanen 18cm 50kpl Viiri harmaa,2.7,6410405192097
Mummon hetivalm.keittoperunat 400g pa,1.15,6430028234103
Korpela palvirouhe 200g ylikypsä,2.25,6407970061460
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
Yleisperuna harjattu,0.69,2000681000007
HK keittokinkku 300g ohuen ohut,2.99,6409100061456
Haribo joulukalenteri 300g,7.99,4001686849163
,,6416021000389
Gillette Blue3 varsiterä 4kpl,4.25,7702018945658
HK burgeri 100g,0.59,6409100077884
Forlasa Tabla de Quesos juustolajit 180g,4.45,8411049026340
"Valio Hyvä suomalainen Arkijuusto 1,25kg",5.29,6408430337590
Atria ohuen ohut kalkkunaleike 200g,3.09,6407810017947
Arla jogurtti 1kg kausimaku ananas,1.95,6413300018158
Pirkka vispipuuro 325g,1.49,6410400023723
"MySoda Sitruuna-Lime sokton 0,5l plo",3.99,6430052001405
Pirkka laktoositon maitojuoma 1 l rton,1.2,6410405095916
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka rypäle tumma 500g,3.29,6410405044884
Bibo kahvikuppi 18cl 50kpl säästö,1.5,6410607131696
Apetit kotim peruna ja uunijuur 750,2.29,6430104923884
JP Vapaan lehmän AB-jogurtti 1kg mton,2.09,6408652221622
Pirkka Persimon,2.09,2000585400002
Jalostaja hernekeitto 520g TK,1.49,6409531659673
Fazer Paahto 320g kaura,1.6,6411402131508
Atria Pt viljapors fileepihvi 235g pippu,3.49,6407820023549
Taffel Sips 150g poimuperunalastu,1.49,6410381091056
HK aurinkosalaatti 380g,2.15,6409100072674
,,6437005002502
Paulig kahvi 500g Café New York sj,5.49,6411300167753
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
"K-Menu greippilonke light 4,7% 0,5l tlk",1.8,6410405118653
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Saarioinen kasvispihvit 4kpl/220g,2.85,6412000031344
Maatilan parhaat emmental 270g pehm 3kk,2.99,6430055271133
Lohifile a-leikattu ruodoton,0.0,2000523100001
Karpalo-pipari Cookie Oma Leipomo,1.19,2000839200006
"Amergrip pussi 0,5L 25kpl",1.59,6430041690542
Apetit Kukkakaali-parsak. grat 750g pa,3.89,6430104966133
Lipton tee 50ps Yellow Label RFA,1.95,3228881004611
K-Menu siskonmakkara 300g,1.99,6410405191366
Pirkka appelsiini,1.75,2000798000006
Felix penne rosse piccanti 380g,3.79,7310240076813
Kariniemen br paistisuikale 300g mar,2.15,6407720025377
Arla Lempi ruokakerma 2dl 22% lton,0.89,6413300019018
Pirkka minileipäjuusto 120g vlakt,1.89,6410405176462
Fazer dallaspulla 9kpl/450g,2.49,6410345916005
Flora margariini 600g 60% normaalisuol,2.39,8722700234562
Chinaman ateriabaari,15.9,2000745400002
Emännän vehnäjauho 2kg pk,1.35,6417700053122
Pedigree DentaStix puruluu 180g medium,2.09,5010394984584
Päärynä Conference Pirkka,1.99,2000796900001
Milletti 500g vihreä ruokaherne uusisato,0.79,6420613630250
Pirkka majoneesi 270ml chili,1.99,6410405134240
Perinteinen jogurtti 150g mansikka,0.4,6413300000115
Valio appelsiinitäysmehu 1l,1.79,6408430006007
Satsuma,1.89,2000528000009
error,,64028538
Pirkka päärynäjuoma 2dl,0.29,6410405049377
Apetit perunakeittokasvikset 750g,2.25,6430104923853
Satsuma,1.89,2000528000009
Korpela suussasu savusaunapalvi 200g vii,2.59,6407970010338
Pirkka Perhesalaattisekoitus 300g,2.39,6410405103130
Pirkka öljykynttilä iso 95h,1.35,6410405152022
Findus WSA Indian Tikka Masala 380g,3.75,7310500094830
Pirkka tummasukl lev 55% 80g Luomu Reilu,1.79,6410405131416
Kulta Katriina kahvi 500g sj,3.45,6420101441542
,,6438706194640
Kotivara Venäläinen meetvursti 170g sii,2.69,6409630007078
Atria ohuen ohut broilerleike 200g hunaj,3.09,6407810017978
,,6410105903412
Saarioinen siskonmakkarakeitto 300g,1.99,6412000031986
Veikkausmyynti kpl,0.0,2000940900000
Kantolan cream cracker 400g,1.75,7310527002412
Hätälä loimulohifile 250g,8.95,6408790003395
Taffel Kartanon lastu 180g tilli/kermavi,2.49,6410381083167
Kirsikkatomaatti 250g Suomi 1lk,2.49,6415350000305
Pirkka piparkakku 350g,1.69,6410405085757
,,6416021000389
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Santa Maria mustapippuri rouhittu 18g,0.95,7311311004612
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Arla Lempi turkkilainen jog 10% 300g,1.35,6413300019117
Lasten Kuoma jalkineet 33 musta,41.9,6410901139336
Pirkka kevytmaito 1 l,0.81,6410405082657
"Novelle Lasten vesi jäätelökesä 0,3l kmp",0.95,6413600141648
Saar iso tumma riisipiirakka 585g 9kpl,3.3,6412000084258
"Paistopiste hintaryhmä: 0,39",0.0,6410405142252
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Valio Hyvä suom Arki maitojuoma 1l rton,0.79,6408430000432
Pågen gifflar vanilja korvapuusti 260g,1.99,7311070347289
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Old El Paso Tnc Orig Salsa 340g Hot,2.45,8410076400024
Valio Arkijogurtti 1kg persikka-passion,1.39,6408430021598
Pirkka rouhepehmopalat 450g,3.49,6410405102874
error,,64016627
Pirkka laktoositon maitojuoma 1l 3%,1.3,6410405121301
Pirkka porkkana 500g Suomi 1lk,0.95,6410402008919
Pirkka ranskalaisia pastilleja 90g UTZ,0.99,6410400048559
Juhla Mokkakahvi 500g sj,3.95,6411300000494
,,8718879000206
Pirkka Syöntik.Avocado,8.9,2000388400001
,,6400651304719
Kinder joulukalenteri 152g,7.69,4008400250625
,,6438706835543
Benecol kasvirasvalevite 225g 35%,3.39,6411200108924
FAST Pudix prot vanukas 200g suklaa,1.75,6430056282107
,,6416021000389
Lenkkimakkara muu,0.0,2000787900003
Arla Lempi kermaviili 200g 15% lton,0.79,6413300018998
Palsternakka pakattu,4.9,2000507000006
Atrilli grillimakkara 400g,1.29,6407870073259
Creme Bonjour voi/oliiviöljy 400g,2.55,8712100628290
Smart savuketupakka 30g Red,6.7,6410105904754
Saarioinen cheddarjuustomunakas 250g,2.75,6412000031689
Valio gefilus rasvaton piimä 1l,1.65,6408430001934
Valiojogurtti 1kg metsämarja rasvaton,1.69,6408430023417
Myllyn Paras torttutaikinalevy 1kg lton,2.29,6417700060205
Atria kulinaari kylmäsavukinkku 100g,3.35,6407880084443
Myllärin Paratiisi mysli 450g,3.09,6415002590048
L&M savuke 20kpl Blue Label,6.5,7622100937937
Myllyn Paras ohrasuurimo 1kg esikyps rik,1.55,6417700052620
"Pirkka III-olut 0,33l 4,5% tlk SI",0.93,6410405091260
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Kitchen Joy hapanimeläbroileri 350g,3.75,8855702006834
Lapin liha pororouhe 150g kylmäsavu,5.49,6408080001766
Malaco Aakkoset pussi 120g hedelmä,1.19,6420256011232
Eväs tonnikala-pastasalaatti 250g,2.45,6412000036127
"Paistopiste hintaryhmä: 0,79",0.0,6410405142269
Erisan Kirjo 1kg pyykinpesujauhe,4.09,6412600573879
Satsuma,1.89,2000528000009
Castello Monastery juusto 500g,5.49,7311877016456
Valio kevytmaito 1l,0.99,6408430000128
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Old El Paso Maissitortilla 335g Medium,3.25,8410076472441
Pirkka hedelmä-marjatäysmehu 1 l,1.85,6410405105318
Valio glögi 1l sokeroimaton,1.89,6408430064687
Satsuma,1.89,2000528000009
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Pirkka jogjuoma L.Casei 6x100g persi-pas,1.95,6410405183422
,,6410405184320
,,6410405184443
Pirkka hautakynttilä 60h 5pack sadesuoja,5.45,6410405129697
Elovena hetki kaurahiut 210g omena-kanel,2.35,6416597414139
Pirkka hautakynttilä 60h 5pack sadesuoja,5.45,6410405129697
"Hartwall Jaffa appelsiini 0,5l kmp",1.89,6413600016007
Kantolan Kulta Marie keksi 200g,0.99,7310521050303
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
,,6410405184443
Erisan Valko 1kg pyykinpesujauhe,4.09,6412600574210
Pirkka Salaattisekoitus 175g,1.99,6408641202304
,,6416021000389
,,6406095190000
Valio kevytviili 200g,0.53,6408430004324
HK Joulun kylkirulla viipale 350g,4.39,6409100054397
Valio Oltermanni 250g,2.39,6408430339556
,,6405019002658
,,6406095020000
"Pirkka kaurajuoma 0,75l",1.29,6410405178763
Hyvä suom Arki Eila rasvaton maitojuo 1l,1.25,6408430000494
Saarioinen maksalaat 400g lton/rusinaton,1.99,6412000030040
Fazer maitosuklaalevy 200g,2.19,6411401015090
Pirkka kevytmaito 1 l,0.81,6410405082657
Flora Culinesse kasviöljyvalmiste 500ml,1.55,7310390010170
Lumi pantteri mix makeissekoit 280g,2.25,6416453034136
Pirkka alkaliparisto AA LR06 4kpl,2.49,6408642019406
Salaattiannos itsepalvelu,14.9,2000265000003
"Pullopantti KMP 0,10 eur 0,35l tai alle",0.1,6408641832990
Mynthon pastillirasia 85g viileä minttu,1.99,6420256012932
Taffel Sips 325g poimuperunalastu,2.59,6410381090561
error,,42246541
Kokkikartano pinaattikeitto 300g,2.69,6405304003575
Atria Wilhelm 350g juusto,2.55,6407870078797
,,6416021000389
Hätälä lohifilee A Norja vac,12.95,2387975700004
Kylmänen savuporokeitto 400g kermainen,4.25,6409820062818
K-Menu keittojuurekset 1kg,1.79,6410405146991
LU Tuc suolakeksi 100g,1.29,5410041001204
Pirkka peruna 2kg punainen,1.89,6410402008636
Saarioinen puolukkahillo 500g,3.59,6412000016341
"Fun Light juomatiiviste 0,5l appelsiini",2.15,7310090360186
Pirkka suodatinpussi 102/100 valkoinen,1.09,6410405149251
"Saku olut 4,6% 0,5l tlk",2.8,6415600020992
Tyrkisk Peber Hot/Sour 150g,1.59,6416453028227
Pirkka turkkilainen jogurtti 200g lakton,1.09,6410405169617
Popsi iso viitonen 900g kuoreton,3.29,6409100060749
Pirkka Persimon,2.09,2000585400002
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Kokkikartano lohikeitto 300g,2.69,6405304003537
Pågen gifflar kaneli korvapuusti 280g,1.99,7311070347272
Namelli Pohjanmaan pastilli pussi 150g,0.99,6419178010010
K-Menu Digestive keksi 400g,0.62,6410405141576
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Kulta Katriina kahvi 500g sj,3.45,6420101441542
Marabou Japp suklaalevy 185g RFA,2.35,7622210391643
Findus wok hot 450g bangkok,2.59,7310500122595
,,6416021000389
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Pirkka valkosuklaacookie 150g rusina-kar,0.99,6410405133205
Skittles 174g crazy sours,1.39,4009900465304
Pirkka rasvaton maito 1 l,0.59,6410405082626
Broiler rintaleike grillattu,0.0,2000194700005
Saludo kahvi 450g sj,3.39,6420101443447
HK kinkku-ananaspasta 270g,2.09,6409100074104
Olo jogurtti 4x125g mans laktoositon,2.35,6408430002986
Sense glitterliima 6 kpl,2.29,7312460109753
J.W.Virtanen Munkkirinkilä,1.2,2000897700005
K-Menu pinaattikeitto 300g,1.49,6410405149374
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Mobilisti aikakauslehti,11.9,6414886015005
Pirkka kuohukerma 2dl,0.85,6410405142597
,,2000427500006
Best-In koiran lihahyytelö 500g,1.65,6438019090431
Sipuli irto,1.19,2000613700005
Wursti minipalvikinkku 200g siiv,2.69,6409290001744
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Oululainen Reilu Täysjyväviipaleet 550g,1.65,6411402164803
,,6416021000389
Pirkka kuohukerma 2dl laktoositon,0.99,6410405142610
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Salaattiannos itsepalvelu,14.9,2000265000003
Oululainen ruislastu 130g merisuola,2.35,6413467348303
Kisällin Arinaleipä Oma Leipomo,0.39,2000838200007
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Omena Royal gala Pirkka,1.99,2000797000007
L&M savuke 20kpl Original Label,6.5,7622100938057
Pirkka porkkana 500g Suomi 1lk,0.95,6410402008919
Snellman kunnon kuoreton nakkimak 280g,2.45,6409620000324
Pirkka wc-paperi 6rl kuvioitu,2.49,6410405132789
Fazer New York 130g iced coffee mudcake,1.89,6416453018228
"Saku olut 4,4% 0,33l tlk SI",0.83,6415600541183
West savuketupakka 30g Red,5.7,6410105905478
Annas piparkakku 300g original,2.35,7312220000054
Pirkka lehtisalaatti ruukku Suomi 1lk,0.99,6410402010615
"Karhu olut 4,6% 0,33l tlk SI",1.14,6415600026628
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
,,6416021000389
Pirkka kuuden hedelmän nektari 1 l,1.85,6410405102720
Pirkka rasvaton maito 1 l,0.59,6410405082626
Oululainen jälkiuunipala 8kpl 480g,2.49,6411402106407
